# Constructed from biom file
#OTU ID	st1_1	st1_2	st1_3	st1_4	st1_5	st1_6	st1_7	st2_1	st2_2	st2_3	st2_4	st2_5	st2_6	st2_7	st4_1	st4_2	st4_3	st4_4	st4_5	st4_6	st4_7	st5_1	st5_2	st5_3	st5_4	st5_5	st5_6	st5_7
d__Bacteria;p__Planctomycetota;c__Phycisphaerae	0.0032982804780436643	0.0029244850535101725	0.004456855942004457	0.014038315402151742	0.0193513083275296	0.01700404858299595	0.013344212244038532	0.0033596554199569273	0.001783670996836508	0.005509290731928394	0.0012996305544603613	0.00038408466933155045	0.0028915466380679583	0.002373751582501055	0.0009268413247652002	0.003245627418616586	0.0019300650897813036	0.006949029965726504	0.0012108631724615118	0.004221738222394605	0.010278941173250117	0.0055533705655628094	0.0014603234147452472	0.0029697315819531694	0.005211735067912507	0.004207815860953667	0.002674297328376969	0.003577495238585474
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia	0.008252601363473269	0.008473102641521365	0.008631632394008631	0.007425775573597835	0.00827446688555036	0.006968872370080308	0.003882191925040796	0.0008614501076812635	6.730833950326445e-05	0.00039655563108996147	0.0002920518099910924	4.267607437017227e-05	0.00014932869961853306	8.791672527781685e-05	0.0016219723183391003	0.00022192324229856997	9.317555605840776e-05	0.00014149608527497405	0.0001729804532087874	0.0021034102097443087	0.0015740056390462895	0.00018878313537324	0.0001741670127677818	0.0005874194337929347	0.00021326793116777521	0.00021981127631847514	0.00045463054582408474	0.00029597982189735934
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae	0.0007038171731390246	0.0007904013658135601	0.0005218470565005218	0.0018664426935434415	0.0027692103604948096	0.002973385544567598	0.0021713954834973945	0.017329504666188083	0.011459244800430774	0.03393383186041242	0.016296490997502956	0.005889298263083773	0.0077650923801637186	0.005802503868335912	0.01926285219970341	0.016325228511588553	0.009849987354745963	0.01688519950948024	0.004923289822096257	0.005996956768207179	0.006925624811803674	0.03289546133878707	0.0075159764740558134	0.025275352859590438	0.011503139037361877	0.00858834058187185	0.00692643008049635	0.016175940701086116
d__Bacteria;p__Dependentiae;c__Babeliae	0.000579614142585079	0.00044262476485559365	0.0007334066740007334	0.0009065578797211001	0.0008291048983517395	0.00119466383487091	0.0006448386587355898	0.0028284278535534815	0.0009591438379215185	0.0016287106276909131	0.0009491683824710504	9.95775068637353e-05	5.43013453158302e-05	0.0	0.00040163124073158674	0.000998654590343565	0.0006921612735767433	0.00018866144703329874	5.322475483347305e-05	0.0	4.1061016670772766e-05	0.0008337921812318099	0.0006296807384681342	0.00040793016235620463	0.00011996321128187356	0.0	4.011445992565454e-05	3.860606372574252e-05
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia	0.0027324666721868012	0.004521095812453564	0.007996953541507998	0.010532069484995134	0.010098497661924187	0.0065839251343996815	0.005316628941411802	2.871500358937545e-05	0.0	0.000608996147745298	0.010703698836173538	0.013400287352234093	0.0017647937227644815	0.001230834153889436	0.0035219970341077607	0.00015257222908026687	9.317555605840776e-05	0.007342074647045877	0.0064535015235586074	0.0012083420353850285	0.0007254112945169856	0.0008495241091795799	0.04054072158733136	0.026809170270049767	0.011023286192234381	0.006060510904209386	0.006244484261760223	0.002187676944458743
d__Bacteria;p__uncultured;c__	0.0	4.7424081948813605e-05	7.051987250007052e-05	2.6663467050620593e-05	4.974629390110437e-05	5.309617043870711e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.033338022225348e-05	0.0	0.0	0.0	0.0	0.0	7.458901452994004e-05	8.212203334154553e-05	0.0	0.0	0.0	0.0	6.280322180527861e-05	0.0	1.2868687908580842e-05
d__Bacteria;p__Chloroflexi;c__Anaerolineae	0.07143054290524689	0.10553439036342654	0.1114919184226115	0.06388566705328694	0.05926441813418234	0.04509192274507201	0.05668000210559562	0.00044508255563531946	0.0003870229521437706	0.0006798096532970768	0.00045268030548619326	7.112679061695378e-05	0.002090601794659463	0.0018462512308341538	0.00023171033119130004	0.00044384648459713994	0.0005191209551825575	0.0003930446813193724	0.000252817585458997	0.002953724975385625	0.004325093755988065	0.0020451506332100997	0.0013263487895392612	0.0029697315819531694	0.0013329245697985951	0.000361118525380352	0.0006685743320942422	0.000810727338240593
d__Bacteria;p__Acidobacteriota;c__Aminicenantia	0.01393834009549833	0.021736037559872905	0.06266395870356266	0.06231252249730032	0.06059098597154512	0.04884847680361054	0.039243038374480184	0.0	1.6827084875816113e-05	2.8325402220711535e-05	0.0005695010294826302	0.003911973483932458	0.002864395965410043	0.007209171472780982	0.0	1.3870202643660623e-05	3.9932381167889044e-05	0.0009590290224192686	0.0024084201562146555	0.002431601873676045	0.001656127672387835	0.0	4.01923875617958e-05	0.0010443012156318837	0.00021326793116777521	0.0012560644361055723	0.0018586366432219933	0.0035002831111339886
d__Bacteria;p__Actinobacteriota;c__Actinobacteria	0.014918164003201678	0.007872397603503058	0.0034131618290034133	0.0011465290831766855	0.009584452624946109	0.0005575097896064246	0.0001842396167815971	0.03129935391241924	0.03104597159588073	0.00230852028098799	0.0010659891064674874	0.00014225358123390756	0.0005701641258162171	3.516669011112674e-05	0.0012048937221947602	0.015825901216416773	0.013670185153140682	0.000613149702858221	0.0001729804532087874	0.00010442462034191605	9.580903889846979e-05	0.01625108157004641	0.0015407081898688388	0.0020886024312637675	0.00026658491395971904	0.00015700805451319654	0.0016179498836680663	0.00016729294281155093
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia	0.0021942535397863707	0.004489479757821021	0.02145214521452145	0.019570984815155516	0.01724538188571618	0.015026216234154111	0.010791177554350688	0.0021823402727925343	0.0015480918085750825	0.008823362791751643	0.00957929936770783	0.0018635219141641892	0.00028508206290810855	0.0	0.003027681660899654	0.004507815859189703	0.00046587778029203884	0.00227965915165236	0.0011310260402113022	0.0002088492406838321	0.00013687005556924255	0.0008180602532840399	0.0026526975790785224	0.002937097168964673	0.00210602082028178	0.0005181265798935486	0.0003610301393308908	0.00010294950326864673
d__Bacteria;p__FCPU426;c__	5.5201346912864675e-05	0.00030035251900915286	0.00022566359200022567	0.00010665386820248237	6.632839186813915e-05	0.0	0.0	0.0014357501794687725	0.0004879854613986673	0.0015012463176977114	0.0006863217534790672	9.95775068637353e-05	6.787668164478775e-05	0.00014066676044450696	0.001699209095402867	0.001511852088159008	0.0005723641300730762	0.0003773228940665975	6.653094354184131e-05	4.475340871796402e-05	0.0002463661000246366	0.00077086446944073	0.00022775686285017618	0.0014522313779880885	0.0002932434053556909	0.0003297169144777127	0.0002406867595539272	0.00019303031862871262
d__Bacteria;__;__	0.008790814495873699	0.009769360881455602	0.015598995797015599	0.01614472929915077	0.01789208370643054	0.0066635693900577424	0.005671948202347739	0.0004737975592246949	0.00018509793363397724	0.0016145479265805575	0.0008177450679750588	0.00031295787871459663	0.0008552461887243256	0.0010198340132226754	0.0017146564508156205	0.0016089435066646324	0.00025290508072996394	0.0009747508096720435	0.0004257980386677844	0.0036996151206850256	0.0036681174892557004	0.00036183434279871	0.00024115432537077477	0.0009790323896548912	0.00045319435373152234	0.0004553233580882699	0.001898751103147648	0.0009780202810521438
d__Bacteria;p__Planctomycetota;c__Planctomycetes	0.004222903038834148	0.004979528604625429	0.0072353389185072356	0.004906077937314189	0.005870062680330315	0.006238800026548085	0.0033294730746960045	0.039597989949748745	0.02636804200040385	0.012066621346023114	0.008308873994246579	0.0028308462665547606	0.002538587893515062	0.0007736671824447882	0.0287011863568957	0.0396965199661567	0.016012884848323507	0.003175801025060529	0.001822947853046452	0.0013873556702568846	0.001970928800197093	0.07200503421694329	0.041438351576211466	0.013167985640858285	0.005798221878623889	0.003705390086511438	0.007207231299975931	0.0016729294281155093
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.03125776268940962	0.017357213993265782	0.009068855603509068	0.003652894985935021	0.005787152190495142	0.0030795778854450125	0.0011317576459440963	0.13101220387652548	0.08024836777276705	0.058237026965782916	0.02594880331770856	0.00470859353884234	0.004072600898687265	0.0002989168659445773	0.04411764705882353	0.06453805290095288	0.09984426371344524	0.007467848945068075	0.0012108631724615118	0.0006414655249574843	0.0005064192056061975	0.11644773066939354	0.028616979943998606	0.03906339234723016	0.00869066819508684	0.003124460284812611	0.006204369801834568	0.001055232408503629
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia	0.004057298998095553	0.005185032959736955	0.005556965953005557	0.0015731445559866149	0.0010115079759891222	0.005362713214309418	0.0005000789598357635	0.026733668341708542	0.037541226357945746	0.0017136868343530479	0.0020151574889385377	4.267607437017227e-05	0.00028508206290810855	0.0	0.00027805239742956006	0.0013731500617224018	0.005044790820876649	9.433072351664937e-05	6.653094354184131e-05	0.0004326162842736522	0.0007390983000739098	0.00240698497600881	0.00024115432537077477	0.0005384678143101901	3.998773709395785e-05	0.0	0.00018720081298638782	3.860606372574252e-05
d__Bacteria;p__Spirochaetota;c__Spirochaetia	0.020438298694488145	0.02681041432839596	0.03308792417703309	0.0239571251449826	0.026597685139123802	0.017442091989115286	0.014804969205664053	0.005283560660445083	0.001935114760718853	0.01321380013596193	0.005198522217841445	0.0034567620239839537	0.003095176683002321	0.000615417076944718	0.016868512110726645	0.013800851630442321	0.002875131444088011	0.005785617709021162	0.0022620520804226044	0.0014619446847868246	0.001012838411212395	0.01324628333202234	0.016920995163516032	0.013804356694133964	0.012209589059355132	0.006641440705908213	0.005027678977348702	0.0020589900653729346
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia	0.00023460572437967488	0.00036358462827423767	0.0002961834645002962	7.999040115186178e-05	0.0001326567837362783	2.6548085219353554e-05	0.0	0.002871500358937545	0.001177895941307128	0.0008072739632902788	0.001737708269447	9.95775068637353e-05	9.502735430270285e-05	0.0	0.00013902619871478003	0.000624159118964728	0.0007720260359125214	9.433072351664937e-05	3.991856612510479e-05	4.475340871796402e-05	6.843502778462127e-05	0.0022182018406355698	0.000133974625205986	0.0003263441298849637	1.3329245697985951e-05	1.5700805451319653e-05	8.022891985130907e-05	0.0
d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia	0.0291049101598079	0.030209140201394268	0.03733322050153733	0.002146409097574958	0.0019235233641760356	0.0008097165991902834	0.00017107964415434017	1.4357501794687724e-05	0.0	0.0007364604577384999	4.3807771498663866e-05	4.267607437017227e-05	0.0001357533632895755	3.516669011112674e-05	0.0012666831438457736	0.0010680056035618681	1.331079372262968e-05	0.0004087664685721473	5.322475483347305e-05	0.00035802726974371214	0.0001231830500123183	3.1463855895539996e-05	9.378223764419019e-05	0.0010443012156318837	0.00042653586233555043	0.0002669136926724341	0.00025405824619581204	0.00025737375817161683
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata	0.0073279788026827854	0.0099906732638834	0.016656793884516657	0.012598488181418229	0.012486319769177197	0.013300590694896131	0.006579986313628467	0.0005886575735821967	0.00018509793363397724	0.004404600045320644	0.002862107737912706	0.0003983100274549412	0.00042083542619768407	0.0005626670417780279	0.009561913000494315	0.002649208704939179	0.0003593914305110014	0.0007074804263748703	0.00015967426450041916	0.0031029030044455053	0.0040650406504065045	0.00306772594981515	0.01710855963880441	0.0032308068858611406	0.001626167975154286	0.0004867249689909092	0.00030754419276335143	0.00024450507026303595
d__Bacteria;p__Armatimonadota;c__uncultured	0.0012972316524523199	0.002165699742329155	0.0026515472060026518	0.0022797264328280604	0.002288329519450801	0.00238932766974182	0.001210717481707638	0.0004881550610193826	0.0001346166790065289	0.00014162701110355768	0.00016062849549510082	9.95775068637353e-05	1.357533632895755e-05	7.033338022225348e-05	0.00024715768660405336	2.7740405287321246e-05	0.00010648634978103744	0.00011005251076942427	7.983713225020958e-05	0.00034310946683772416	0.0007938463223016068	0.00018878313537324	0.00021435940032957758	0.0003100269233907155	9.330471988590166e-05	6.280322180527861e-05	0.00013371486641884845	5.147475163432337e-05
d__Bacteria;p__Firmicutes;c__Thermacetogenia	5.5201346912864675e-05	1.5808027316271202e-05	5.641589800005642e-05	9.332213467717207e-05	6.632839186813915e-05	0.0	3.9479917881770806e-05	0.00020100502512562814	1.6827084875816113e-05	0.0004673691366417403	0.0002920518099910924	0.0002702818043444244	0.00036653408088185385	0.00019341679561119706	0.0006024468610973801	0.0024827662732152516	9.317555605840776e-05	0.00017293965978052385	0.0003459609064175748	7.458901452994004e-05	5.4748022227697024e-05	0.028238810666247147	0.05192856472984017	0.023480460145223137	0.019327406262079627	0.002449325650405866	0.002420239082181157	0.00016729294281155093
d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.04631393005989346	0.03341816974659732	0.04877154382104877	0.027623351864442935	0.028869432560607568	0.015583726023760536	0.007606464178554508	0.0021966977745872217	0.0012452042808103925	0.0007506231588488557	0.0009783735634701597	0.00021338037185086135	0.0001357533632895755	0.0	0.0003707365299060801	0.0008460823612632981	0.0015839844529929319	0.0006445932773637707	0.0002128990193338922	0.0004773696929916162	0.0003695491500369549	0.00239125304806104	0.0010450020766066908	0.002300726115688994	0.0002532556682617331	0.00034541771992903234	0.0007354317653036665	0.00015442425490297008
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria	0.0	0.0	0.0	5.3326934101241185e-05	9.949258780220874e-05	1.3274042609676777e-05	2.631994525451387e-05	0.0	0.0	0.0	0.0	1.4225358123390757e-05	0.0	0.0	1.5447355412753335e-05	0.0	0.0	0.0	0.0	2.9835605811976012e-05	5.4748022227697024e-05	1.5731927947769998e-05	2.6794925041197197e-05	3.263441298849637e-05	3.998773709395785e-05	1.5700805451319653e-05	0.0	0.0
d__Bacteria;p__Patescibacteria;c__Parcubacteria	0.0009108222240622672	0.0012330261306691538	0.0015232292460015233	0.002106413896999027	0.0029184492421981227	0.006291896196986792	0.0015923566878980893	0.00012921751615218953	5.048125462744834e-05	0.00019827781554498074	0.0002190388574933193	2.8450716246781513e-05	8.14520179737453e-05	0.00024616683077788716	0.0	0.0	3.9932381167889044e-05	0.0	9.314332095857783e-05	0.0012083420353850285	0.0011907694834524102	0.00022024699126877998	0.00012057716268538739	8.158603247124092e-05	6.664622848992976e-05	4.710241635395896e-05	0.00025405824619581204	0.00014155556699438926
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia	0.002787668019099666	0.0023712040974406805	0.0014386053990014386	0.0006799184097908251	0.0005969555268132525	9.291829826773743e-05	5.263989050902774e-05	0.05615218951902369	0.029514706872181464	0.007364604577384999	0.005519779208831647	0.0002702818043444244	0.0007330681617637077	0.0	0.003382970835392981	0.010971330291135553	0.014322414045549537	0.00224821557714681	0.000811677511210464	0.0	0.0001231830500123183	0.010540391725005899	0.008453798850497716	0.006543199804193522	0.001879423643416019	0.0012560644361055723	0.0020324659695664963	0.00019303031862871262
d__Bacteria;p__SAR324_clade(Marine_group_B);c__	0.0016698407441141565	0.001881155250636273	0.0023835716905023837	0.000493274140436481	0.00034822405730773056	6.637021304838388e-05	1.3159972627256935e-05	0.0005312275664034458	0.0002355791882614256	0.0009913890777249036	0.0013434383259590251	0.00011380286498712605	5.43013453158302e-05	0.0	0.0024097874443895204	0.0036339930926390833	0.00025290508072996394	0.0002672703832971732	0.00015967426450041916	8.950681743592804e-05	6.843502778462127e-05	0.0010540391725005899	0.0001607695502471832	0.0008158603247124093	0.0002532556682617331	0.00010990563815923757	4.011445992565454e-05	2.5737375817161683e-05
d__Bacteria;p__LCP-89;c__	0.0014490353564626977	0.0024818602886545788	0.002045076302502045	0.0018264474929675105	0.00238782210725301	0.001181389792261233	0.0008159183028899299	0.0	0.0	0.0	0.0	0.0	1.357533632895755e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0008055613569233523	0.0006022282445046673	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes;c__Clostridia	0.046755540835196376	0.31782038919363254	0.004456855942004457	0.001306509885480409	0.004195270785659802	0.0022167651158160216	0.0015265568247618045	0.0006030150753768845	0.0009591438379215185	0.0004673691366417403	0.00011682072399643696	2.8450716246781513e-05	9.502735430270285e-05	0.0001758334505556337	0.0002626050420168067	0.01313508190354661	0.0007054720672993731	0.00017293965978052385	5.322475483347305e-05	0.00014917802905988007	0.00015055706112616682	0.0034295602926138597	0.003295775780067255	0.002023333605286775	0.0005864868107113818	0.0004867249689909092	0.00342310058032252	0.01864672877953364
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria	0.0003174077447489719	0.00022131238242779683	0.000676990776000677	0.0031196256449226092	0.0026531356747255663	0.0007698944713612531	0.0009475180291624993	0.044393395549174444	0.04351484148886047	0.3603982551552232	0.36338546458141674	0.13492752180036133	0.055373796885817846	0.034516106344070895	0.21352879387048937	0.13996421487717936	0.014761670238396316	0.11778763009778952	0.05941213258286429	0.055180952949249636	0.044003722865511484	0.022465193109415558	0.0707386021087606	0.12091050012237906	0.04846513735787692	0.05068219999685984	0.07941325916615409	0.09952643228496423
d__Bacteria;p__CK-2C2-2;c__	0.0004278104385747012	0.0006639371472833905	0.0008885503935008886	0.00045327893986055006	0.0002984777634066262	0.000119466383487091	0.00014475969889982628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017901363487185607	6.843502778462127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Sva0485;c__	0.003215478457674367	0.0037939265559050884	0.01710812106851711	0.05183377994640643	0.052847146220939875	0.05653414747461339	0.04182239300942254	0.0003445800430725054	0.0002692333580130578	0.007619533197371403	0.010031979673194025	0.01973057171714298	0.015543760096656395	0.016739344492896328	0.008696861097380128	0.009057242326310387	0.00011979714350366713	0.027874728799169888	0.021462882386598006	0.01675269266342453	0.01675289480167529	0.00014158735152993	0.00037512895057676077	0.011650485436893204	0.015155352358610026	0.021353095413794727	0.027063888963174926	0.02113038554588974
d__Archaea;p__Halobacterota;c__Methanosarcinia	0.0005106124589439983	0.00037939265559050884	0.0013116696285013117	0.000493274140436481	0.0004642987430769741	0.00015928851131612133	0.00014475969889982628	7.178750897343863e-05	3.3654169751632225e-05	0.0	0.0	0.0	0.0	0.0	3.089471082550667e-05	0.0002357934449422306	0.000292837461897853	3.144357450554979e-05	6.653094354184131e-05	0.00013426022615389206	0.0002874271166954094	0.00028317470305986	1.3397462520598599e-05	0.00016317206494248184	7.99754741879157e-05	0.0	0.0	2.5737375817161683e-05
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae	0.0015456377135602108	0.0018495391960037307	0.0030887704155030888	0.0009598848138223414	0.0006135376247802872	0.0003982212782903033	0.00027635942517239566	1.4357501794687724e-05	0.0	1.4162701110355767e-05	1.460259049955462e-05	4.267607437017227e-05	1.357533632895755e-05	1.758334505556337e-05	0.0	6.935101321830311e-05	0.0	0.00011005251076942427	1.3306188708368262e-05	0.00014917802905988007	0.00019161807779693958	1.5731927947769998e-05	0.0	3.263441298849637e-05	1.3329245697985951e-05	1.5700805451319653e-05	8.022891985130907e-05	1.2868687908580842e-05
d__Bacteria;p__Sumerlaeota;c__Sumerlaeia	0.0005520134691286467	0.0005058568741206785	0.0008744464190008744	0.0014264954872082016	0.0017908665804397571	0.001075197451383819	0.0005921987682265621	0.0	0.0	9.913890777249037e-05	0.0	1.4225358123390757e-05	0.00012217802696061795	0.0	3.089471082550667e-05	0.0	0.0	3.144357450554979e-05	3.991856612510479e-05	0.00016409583196586806	2.7374011113848512e-05	0.00023597891921655	1.3397462520598599e-05	3.263441298849637e-05	0.0	3.140161090263931e-05	0.0001203433797769636	1.2868687908580842e-05
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae	0.0004830117854875659	0.000774593338497289	0.0010577980875010578	0.007719073711154661	0.00837395947335257	0.010128094511183381	0.0057509080381112805	0.2301794687724336	0.12335935922460793	0.1533678903240426	0.11045399453863115	0.03818086120318079	0.04439134979569119	0.02106484737656492	0.1282130499258527	0.17416813459644645	0.1483088636575399	0.06313869760714398	0.02681197024736205	0.017051048721544292	0.014508225890339711	0.27433335955321325	0.1644672499028684	0.17149384025454842	0.11273876011356518	0.04856259126093169	0.04916695638221057	0.04034333659340094
d__Bacteria;p__Bacteroidota;c__Kryptonia	0.001380033672821617	0.002023427496482714	0.002877210798002877	0.003639563252409711	0.004079196099890558	0.005057410234286852	0.003013633731641838	0.0001722900215362527	5.048125462744834e-05	7.081350555177884e-05	0.0004380777149866386	0.00011380286498712605	0.002796519283765255	0.0011253340835560557	0.00040163124073158674	5.548081057464249e-05	1.331079372262968e-05	0.0016822312360469137	0.0002128990193338922	0.0016260405167526928	0.00257315704470176	0.00029890663100763	0.0008574376013183103	0.004373011340458513	0.0015861802380603281	0.0015072773233266866	0.0027277832749445083	0.0006434343954290421
d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia	0.0004416107753029174	0.0005216649014369496	0.0010154861640010156	0.0018531109600181312	0.002105926441813418	0.002269861286254729	0.0008553982207717008	5.74300071787509e-05	3.3654169751632225e-05	0.0009064128710627691	0.0004088725339875294	0.0004267607437017227	0.0004072600898687265	0.0004220002813335209	0.0014057093425605537	0.0009847843876999043	2.662158744525936e-05	0.0007074804263748703	0.0005189413596263622	0.004102395799146702	0.004119788672634201	0.00026744277511208997	0.00036173148805616217	0.004470914579424003	0.0014129000439865108	0.0006751346344067451	0.0010697189313507876	0.0011967879754980182
d__Bacteria;p__Myxococcota;c__Polyangia	0.0016698407441141565	0.002165699742329155	0.0032016022115032017	0.0013865002866322708	0.0008291048983517395	0.0003053029800225659	0.0004474390693267358	0.009160086145010769	0.004560140001346167	0.0023226829820983457	0.0031395569574042435	0.00017070429748068907	0.00031223273556602363	0.00012308341538894358	0.0010658675234799801	0.000776731348044995	0.006083032731241764	0.0007703675753859699	0.0001729804532087874	0.0002685204523077841	0.00038323615559387916	0.01118540077086447	0.0013129513270186627	0.0016317206494248185	0.00042653586233555043	0.00010990563815923757	0.00045463054582408474	0.00011581819117722757
d__Bacteria;p__Elusimicrobiota;c__Rs-M47	2.7600673456432338e-05	0.0	1.4103974500014104e-05	7.999040115186178e-05	4.974629390110437e-05	2.6548085219353554e-05	3.9479917881770806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.178942165101334e-05	0.0	0.0	0.0	0.0	2.9835605811976012e-05	2.7374011113848512e-05	3.1463855895539996e-05	0.0	4.8951619482744554e-05	0.0	1.5700805451319653e-05	0.0	0.0
