# Constructed from biom file
#OTU ID	st1_1	st1_2	st1_3	st1_4	st1_5	st1_6	st1_7	st2_1	st2_2	st2_3	st2_4	st2_5	st2_6	st2_7	st4_1	st4_2	st4_3	st4_4	st4_5	st4_6	st4_7	st5_1	st5_2	st5_3	st5_4	st5_5	st5_6	st5_7
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae	0.00041401010184648505	0.00034777660095796644	0.0003102874390003103	0.001439827220733512	0.001890359168241966	0.0020707506471095774	0.0007369584671263884	0.008758076094759511	0.0067476610352022615	0.023694198957625198	0.010951942874665966	0.004424086376374525	0.006801243500807732	0.004659586439724293	0.014937592684132476	0.007892145304242894	0.005497357807446058	0.013615067760903059	0.003206791478716751	0.004669272309574246	0.005228436122745066	0.02535986785180524	0.006109242909392961	0.020380190911315984	0.009330471988590166	0.0073636777566689175	0.004586419918166502	0.014026869820353116
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;__	8.280202036929701e-05	4.7424081948813605e-05	7.051987250007052e-05	1.3331733525310296e-05	0.0	2.6548085219353554e-05	2.631994525451387e-05	0.00018664752333094042	0.00010096250925489668	0.0001274643099932019	5.841036199821848e-05	1.4225358123390757e-05	0.0	0.0	0.0	6.935101321830311e-05	3.9932381167889044e-05	0.0	0.0	0.0	0.0	0.00011012349563438999	6.6987312602993e-05	0.0	0.0	0.0	1.3371486641884844e-05	0.0
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae	0.0027324666721868012	0.004521095812453564	0.007996953541507998	0.010532069484995134	0.010098497661924187	0.0065839251343996815	0.005316628941411802	2.871500358937545e-05	0.0	0.000608996147745298	0.010703698836173538	0.013400287352234093	0.0017647937227644815	0.001230834153889436	0.0035219970341077607	0.00015257222908026687	9.317555605840776e-05	0.007342074647045877	0.0064535015235586074	0.0012083420353850285	0.0007254112945169856	0.0008495241091795799	0.04054072158733136	0.026809170270049767	0.011023286192234381	0.006060510904209386	0.006244484261760223	0.002187676944458743
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__FW22;f__	0.0016284397339295079	0.001485954567729493	0.00432992017150433	0.004826087536162327	0.003482240573077306	0.0019380102210128094	0.0031320734852871507	0.0	0.0	1.4162701110355767e-05	0.0	2.8450716246781513e-05	9.502735430270285e-05	0.0	0.0	0.0	0.0	3.144357450554979e-05	5.322475483347305e-05	0.0003281916639317361	0.00020530508335386385	0.0	0.0	0.0	0.0	0.0	0.0002139437862701575	9.008081536006589e-05
d__Bacteria;p__uncultured;c__;o__;f__	0.0	4.7424081948813605e-05	7.051987250007052e-05	2.6663467050620593e-05	4.974629390110437e-05	5.309617043870711e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.033338022225348e-05	0.0	0.0	0.0	0.0	0.0	7.458901452994004e-05	8.212203334154553e-05	0.0	0.0	0.0	0.0	6.280322180527861e-05	0.0	1.2868687908580842e-05
d__Bacteria;p__Chloroflexi;c__Anaerolineae;__;__	0.001490436366647346	0.0015808027316271203	0.002877210798002877	0.001439827220733512	0.0009285974861539482	0.0016990774540386275	0.0008685581933989577	0.0	0.0	0.0	0.0	0.0	0.0	7.033338022225348e-05	3.089471082550667e-05	0.0	0.0	0.0	1.3306188708368262e-05	5.9671211623952024e-05	0.00013687005556924255	6.292771179107999e-05	0.0	0.0	0.0	0.0	1.3371486641884844e-05	1.2868687908580842e-05
d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__	0.01393834009549833	0.021736037559872905	0.06266395870356266	0.06231252249730032	0.06059098597154512	0.04884847680361054	0.039243038374480184	0.0	1.6827084875816113e-05	2.8325402220711535e-05	0.0005695010294826302	0.003911973483932458	0.002864395965410043	0.007209171472780982	0.0	1.3870202643660623e-05	3.9932381167889044e-05	0.0009590290224192686	0.0024084201562146555	0.002431601873676045	0.001656127672387835	0.0	4.01923875617958e-05	0.0010443012156318837	0.00021326793116777521	0.0012560644361055723	0.0018586366432219933	0.0035002831111339886
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	0.0	0.0	0.0	0.0	0.00117732895565947	5.309617043870711e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.43013453158302e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3687005556924256e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.2868687908580842e-05
d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__uncultured;f__	0.0021942535397863707	0.004489479757821021	0.02145214521452145	0.019570984815155516	0.01724538188571618	0.015026216234154111	0.010791177554350688	0.0021536252692031586	0.0014976105539476342	0.008752549286199864	0.009301850148216294	0.0016643669004367185	0.000271506726579151	0.0	0.003027681660899654	0.004396854238040418	0.00042594539912414975	0.00224821557714681	0.0011044136627945658	0.0002088492406838321	0.00010949604445539405	0.0008180602532840399	0.0026526975790785224	0.002937097168964673	0.00210602082028178	0.0005181265798935486	0.0003610301393308908	0.00010294950326864673
d__Bacteria;p__FCPU426;c__;o__;f__	5.5201346912864675e-05	0.00030035251900915286	0.00022566359200022567	0.00010665386820248237	6.632839186813915e-05	0.0	0.0	0.0014357501794687725	0.0004879854613986673	0.0015012463176977114	0.0006863217534790672	9.95775068637353e-05	6.787668164478775e-05	0.00014066676044450696	0.001699209095402867	0.001511852088159008	0.0005723641300730762	0.0003773228940665975	6.653094354184131e-05	4.475340871796402e-05	0.0002463661000246366	0.00077086446944073	0.00022775686285017618	0.0014522313779880885	0.0002932434053556909	0.0003297169144777127	0.0002406867595539272	0.00019303031862871262
d__Bacteria;__;__;__;__	0.008790814495873699	0.009769360881455602	0.015598995797015599	0.01614472929915077	0.01789208370643054	0.0066635693900577424	0.005671948202347739	0.0004737975592246949	0.00018509793363397724	0.0016145479265805575	0.0008177450679750588	0.00031295787871459663	0.0008552461887243256	0.0010198340132226754	0.0017146564508156205	0.0016089435066646324	0.00025290508072996394	0.0009747508096720435	0.0004257980386677844	0.0036996151206850256	0.0036681174892557004	0.00036183434279871	0.00024115432537077477	0.0009790323896548912	0.00045319435373152234	0.0004553233580882699	0.001898751103147648	0.0009780202810521438
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae	2.7600673456432338e-05	3.1616054632542404e-05	8.462384700008462e-05	0.0	3.316419593406958e-05	0.0	0.0	0.02693467336683417	0.02086558524601198	0.008072739632902786	0.004585213416860151	0.0016501415423133276	0.0011674789242903493	0.00014066676044450696	0.0033520761245674742	0.006768658890106385	0.010994715614892117	0.001336351916485866	0.0007451465676686226	5.9671211623952024e-05	0.0001231830500123183	0.00970659954377409	0.006765718572902292	0.003916129558619565	0.0018261066606240753	0.0018212934323530796	0.0012836627176209452	0.00025737375817161683
d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae	0.00024840606110789105	0.00018969632779525442	0.0003102874390003103	0.00014664906877841325	8.291048983517395e-05	3.982212782903033e-05	2.631994525451387e-05	0.0010911701363962671	0.0003701958672679545	0.0010763652843870384	0.0005110906674844118	0.0	0.0	0.0	9.268413247652002e-05	0.00033288486344785497	0.00031945904934311235	0.00011005251076942427	3.991856612510479e-05	0.0	2.7374011113848512e-05	0.00020451506332100998	4.01923875617958e-05	0.00019580647793097822	6.664622848992976e-05	0.0	0.0	2.5737375817161683e-05
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.0018492451215809667	0.002639940561817291	0.0017912047615017911	0.0005466010745377221	0.0001326567837362783	6.637021304838388e-05	2.631994525451387e-05	0.05105527638190955	0.03155078414215521	0.01760423748017222	0.006848614944291117	0.0015932401098197647	0.001262506278593052	3.516669011112674e-05	0.018366905585763718	0.01579816081112945	0.02160341821182797	0.0019180580448385372	0.0003193485290008383	0.00016409583196586806	0.00016424406668309106	0.006607409738063399	0.0028670569794081	0.003083952027412907	0.0001599509483758314	0.00012560644361055723	0.0002674297328376969	0.00015442425490297008
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;__;__	0.005188926609809279	0.0075088129752288214	0.012848720769512849	0.021010812035889028	0.022999369880277253	0.012185571115683282	0.025438227088487655	4.3072505384063175e-05	0.00010096250925489668	1.4162701110355767e-05	1.460259049955462e-05	0.0004267607437017227	0.0008416708523953681	0.0032529188352792234	0.0	1.3870202643660623e-05	2.662158744525936e-05	0.0005030971920887967	0.0007983713225020958	0.00516155980547185	0.0055158632394404754	0.0	0.0	1.6317206494248183e-05	2.6658491395971902e-05	0.00039252013628299134	0.0009360040649319391	0.0012353940392237606
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__RBG-13-46-9;f__	0.0006624161629543761	0.0011065619121389842	0.002313051818002313	0.00045327893986055006	0.0003316419593406958	0.00018583659653547487	2.631994525451387e-05	0.0	0.0	1.4162701110355767e-05	2.920518099910924e-05	0.00015647893935729831	0.0001900547086054057	0.0001758334505556337	0.0	0.0	2.662158744525936e-05	3.144357450554979e-05	0.00022620520804226047	0.00017901363487185607	0.00013687005556924255	0.0	0.0	4.8951619482744554e-05	0.00019993868546978926	0.00014130724906187688	6.685743320942423e-05	0.00018016163072013177
d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	0.00016560404073859403	0.00031616054632542404	0.00016924769400016924	2.6663467050620593e-05	0.0	0.0	2.631994525451387e-05	0.02404881550610194	0.03547149491822037	0.0014445955132562883	0.0017961186314452184	4.267607437017227e-05	0.0001629040359474906	0.0	0.00020081562036579337	0.0013176692511477593	0.004552291453139351	9.433072351664937e-05	6.653094354184131e-05	5.9671211623952024e-05	4.1061016670772766e-05	0.0022182018406355698	0.0001607695502471832	0.000440564575344701	2.6658491395971902e-05	0.0	0.00016045783970261815	1.2868687908580842e-05
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	0.03459744417763794	0.05063311149401666	0.05469521311105469	0.03536908904264822	0.029864358438629654	0.03083560098227915	0.03667684371216508	1.4357501794687724e-05	0.0	5.665080444142307e-05	2.920518099910924e-05	2.8450716246781513e-05	0.0018462457407382269	0.0013890842593895063	0.0	0.0	5.324317489051872e-05	0.00020438323428607365	0.0001064495096669461	0.0014619446847868246	0.0023678519613478965	0.00034610241485094	0.00022775686285017618	0.0003589785428734601	0.0007597670047851992	0.00021981127631847514	0.00045463054582408474	0.000733515210789108
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae	0.020438298694488145	0.02681041432839596	0.03308792417703309	0.0239571251449826	0.026597685139123802	0.017442091989115286	0.014804969205664053	0.005283560660445083	0.001935114760718853	0.01321380013596193	0.005198522217841445	0.0034567620239839537	0.003095176683002321	0.000615417076944718	0.016868512110726645	0.013800851630442321	0.002875131444088011	0.005785617709021162	0.0022620520804226044	0.0014619446847868246	0.001012838411212395	0.01324628333202234	0.016920995163516032	0.013804356694133964	0.012209589059355132	0.006641440705908213	0.005027678977348702	0.0020589900653729346
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__	0.00019320471419502635	0.00033196857364169527	0.00023976756650023975	5.3326934101241185e-05	0.00011607468576924353	2.6548085219353554e-05	0.0	0.0027279253409906675	0.0010769334320522312	0.0006939723544074326	0.0012558227829616974	9.95775068637353e-05	6.787668164478775e-05	0.0	0.00013902619871478003	0.0005548081057464249	0.0007054720672993731	9.433072351664937e-05	3.991856612510479e-05	1.4917802905988006e-05	5.4748022227697024e-05	0.0020451506332100997	9.378223764419019e-05	0.0002284408909194746	1.3329245697985951e-05	1.5700805451319653e-05	8.022891985130907e-05	0.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__uncultured	2.7600673456432338e-05	0.00011065619121389841	0.00019745564300019747	0.0	0.0	0.0	0.0	0.011127063890882987	0.0071683381570976645	0.015947201450260594	0.007826988507761277	0.00018492965560407983	0.0010317255610007739	0.0	0.004587864557587741	0.0032317572159729253	0.001836889533722896	0.000613149702858221	3.991856612510479e-05	2.9835605811976012e-05	1.3687005556924256e-05	0.0080232832533627	0.0009512198389625005	0.0009137635636778984	9.330471988590166e-05	0.0	0.0006284598721685877	7.721212745148504e-05
d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__;f__	0.0291049101598079	0.030209140201394268	0.03733322050153733	0.002146409097574958	0.0019235233641760356	0.0008097165991902834	0.00017107964415434017	1.4357501794687724e-05	0.0	0.0007364604577384999	4.3807771498663866e-05	4.267607437017227e-05	0.0001357533632895755	3.516669011112674e-05	0.0012666831438457736	0.0010680056035618681	1.331079372262968e-05	0.0004087664685721473	5.322475483347305e-05	0.00035802726974371214	0.0001231830500123183	3.1463855895539996e-05	9.378223764419019e-05	0.0010443012156318837	0.00042653586233555043	0.0002669136926724341	0.00025405824619581204	0.00025737375817161683
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__	0.00033120808147718805	0.00034777660095796644	0.0003243914135003244	0.0003199616046074471	0.000315059861373661	0.000119466383487091	0.00019739958940885404	0.0005455850681981336	0.00018509793363397724	0.004362111941989576	0.002774492194915378	0.00015647893935729831	0.0002986573992370661	0.0	0.009113939693524468	0.002649208704939179	0.0003593914305110014	0.0003458793195610477	7.983713225020958e-05	0.0004326162842736522	0.00032848813336618213	0.0021710060567922598	0.01709516217628381	0.003083952027412907	0.0012262906042147075	0.00020411047086715548	0.00025405824619581204	0.00019303031862871262
d__Bacteria;p__Armatimonadota;c__uncultured;o__;f__	0.0012972316524523199	0.002165699742329155	0.0026515472060026518	0.0022797264328280604	0.002288329519450801	0.00238932766974182	0.001210717481707638	0.0004881550610193826	0.0001346166790065289	0.00014162701110355768	0.00016062849549510082	9.95775068637353e-05	1.357533632895755e-05	7.033338022225348e-05	0.00024715768660405336	2.7740405287321246e-05	0.00010648634978103744	0.00011005251076942427	7.983713225020958e-05	0.00034310946683772416	0.0007938463223016068	0.00018878313537324	0.00021435940032957758	0.0003100269233907155	9.330471988590166e-05	6.280322180527861e-05	0.00013371486641884845	5.147475163432337e-05
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9;f__	0.0029946730700229087	0.0030193332174077996	0.003906800936503907	0.001893106160594062	0.0013763141312638876	0.0004513174487290104	0.00023687950729062482	0.0	0.0	4.24881033310673e-05	0.0	2.8450716246781513e-05	0.0002443560539212359	0.0002989168659445773	0.0	0.0	0.0	0.00012577429802219917	0.00013306188708368263	0.0011039174150431126	0.001710875694615532	4.719578384331e-05	2.6794925041197197e-05	0.0018601615403442931	0.00030657265105367686	0.00012560644361055723	0.00016045783970261815	6.434343954290421e-05
d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__	0.017774833705942426	0.02394916138415087	0.047093170855547095	0.042608220346891705	0.05934732862401751	0.0665958717727484	0.04628362373006264	0.0	1.6827084875816113e-05	4.24881033310673e-05	1.460259049955462e-05	0.00018492965560407983	0.00138468430555367	0.0042375861583907725	7.723677706376669e-05	1.3870202643660623e-05	2.662158744525936e-05	0.0009433072351664937	0.0012507817385866166	0.00868216129128502	0.009663025923188524	7.865963973885e-05	4.01923875617958e-05	0.0009953495961491394	0.0010396811644429042	0.001130457992495015	0.00215280934934346	0.003152828537602306
d__Bacteria;p__Firmicutes;c__Thermacetogenia;o__Thermacetogeniales;f__Thermacetogeniaceae	5.5201346912864675e-05	1.5808027316271202e-05	5.641589800005642e-05	9.332213467717207e-05	6.632839186813915e-05	0.0	3.9479917881770806e-05	0.00020100502512562814	1.6827084875816113e-05	0.0004673691366417403	0.0002920518099910924	0.0002702818043444244	0.00036653408088185385	0.00019341679561119706	0.0006024468610973801	0.0024827662732152516	9.317555605840776e-05	0.00017293965978052385	0.0003459609064175748	7.458901452994004e-05	5.4748022227697024e-05	0.028238810666247147	0.05192856472984017	0.023480460145223137	0.019327406262079627	0.002449325650405866	0.002420239082181157	0.00016729294281155093
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae	0.0005244127956722145	0.0009326736116600009	0.001495021297001495	0.0009198896132464105	0.0007461944085165656	0.0006637021304838389	0.0004211191240722219	0.00015793251974156498	0.0	0.0001274643099932019	5.841036199821848e-05	2.8450716246781513e-05	0.0	0.0	0.0	9.709141850562437e-05	3.9932381167889044e-05	0.00011005251076942427	0.0	4.475340871796402e-05	6.843502778462127e-05	4.719578384331e-05	0.0	0.0001142204454597373	0.0	1.5700805451319653e-05	0.00041451608589843016	1.2868687908580842e-05
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__SS1-B-02-17;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9835605811976012e-05	2.7374011113848512e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;__	0.002539261957991775	0.0025292843706033923	0.0047107274830047105	0.00225306296577744	0.002039598049945279	0.0008362646844096369	0.0005921987682265621	2.871500358937545e-05	1.6827084875816113e-05	1.4162701110355767e-05	0.0	0.0	0.0	0.0	0.00015447355412753338	0.0003883656740224975	0.0	0.0	2.6612377416736524e-05	0.0	0.0	0.00020451506332100998	4.01923875617958e-05	6.526882597699273e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae	0.0003726090916618365	0.0005848970107020344	0.00023976756650023975	6.665866762655148e-05	1.658209796703479e-05	0.0	2.631994525451387e-05	0.02644651830581479	0.027613246281214244	0.00194029005211874	0.000963770972970605	7.112679061695378e-05	0.00023078071759227836	0.0	0.0005561047948591201	0.005700653286544516	0.010435662278541669	0.000298713957802723	7.983713225020958e-05	5.9671211623952024e-05	0.0	0.00420042476205459	0.000602885813426937	0.0005547850208044383	6.664622848992976e-05	3.140161090263931e-05	0.0006150883855267029	7.721212745148504e-05
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__;f__	1.3800336728216169e-05	1.5808027316271202e-05	0.00016924769400016924	0.0003866202722339986	0.0005306271349451132	0.0006902502157031924	0.00015791967152708323	2.871500358937545e-05	1.6827084875816113e-05	5.665080444142307e-05	7.30129524977731e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3306188708368262e-05	7.458901452994004e-05	0.0001231830500123183	3.1463855895539996e-05	0.0	1.6317206494248183e-05	1.3329245697985951e-05	0.0	1.3371486641884844e-05	2.5737375817161683e-05
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__uncultured	6.900168364108084e-05	0.00015808027316271202	0.00011283179600011283	1.3331733525310296e-05	0.0002984777634066262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.263441298849637e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__SAR324_clade(Marine_group_B);c__;o__;f__	0.0016698407441141565	0.001881155250636273	0.0023835716905023837	0.000493274140436481	0.00034822405730773056	6.637021304838388e-05	1.3159972627256935e-05	0.0005312275664034458	0.0002355791882614256	0.0009913890777249036	0.0013434383259590251	0.00011380286498712605	5.43013453158302e-05	0.0	0.0024097874443895204	0.0036339930926390833	0.00025290508072996394	0.0002672703832971732	0.00015967426450041916	8.950681743592804e-05	6.843502778462127e-05	0.0010540391725005899	0.0001607695502471832	0.0008158603247124093	0.0002532556682617331	0.00010990563815923757	4.011445992565454e-05	2.5737375817161683e-05
d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Marine_Benthic_Group_D_and_DHVEG-1;f__	0.006499958598989815	0.009168655843437297	0.015218188485515219	0.007945713181084937	0.010413557523297848	0.012902369416605827	0.005869347791756593	0.0	0.0	0.0	0.0	0.0	0.00012217802696061795	0.0005626670417780279	0.0	0.0	0.0	0.0	0.0	0.002491273085299997	0.0036133694670280035	0.0	0.0	0.0	2.6658491395971902e-05	0.0	2.674297328376969e-05	0.0
